archieve_ident,title,classification,platform
106.358,Nares Strait HLY03-05GC Holocene Sediment Data,Sediment,Ship
106.401,Geochemical analyses of Icelandic tephra preserved in lake sediments,Sediment,Mooring
106.439,"Qalluuraq Lake, Alaska 12,000 Year Multiproxy Methane Sediment Data",Sediment,
106.440,"Quartz Lake, Alaska 11,200 Year Chironomid and Stable Isotope Data",Sediment,
106.441,"Rantin Lake, Yukon 10,900 - 3,100 YrBP Multiproxy Sediment Data",Sediment,
255.006,Environmental data for Macrobenthic sampling stations in the Chukchi Sea,Sediment,Ship
255.008,"Environmental data for Macrobenthic sampling stations in Prudhoe Bay, Beaufort Sea 1974",Sediment,Ship
255.013,Chukchi Sea Offshore Monitoring in Drilling Area (COMIDA): Chemical and Benthos (CAB),Sediment,Zooplankton Net
255.016,Animida and cAnimida Data,Sediment,Ship
255.018,COMIDA Sediment Contaminants,Sediment,Ship
255.020,Oil Industry Benthic Ecology Data,Sediment,Ship
255.021,ANIMIDA Sediment Contaminants,Sediment,Ship
255.023,cANIMIDA Sediment Contaminants,Sediment,Ship
255.025,Industry Data for Chukchi Sea 2008 Burger and Klondike Sediments,Sediment,Ship
255.027,Coastal Marine Insitute University of Alaska Sediment Data,Sediment,Ship
255.028,Camden Bay Industry Sediments,Sediment,Ship
255.034,Industry Chukchi Sea Sediments 2009 and 2010,Sediment,Ship
255.039,Oil Industry Chemical Characterization Data,Sediment,Ship
255.072,PacMARS Sediment Community Oxygen Uptake (1984-2012),Sediment,Ship
255.075,PacMARS Sediment Chlorophyll-a (1995-2012),Sediment,Ship
255.079,PacMARS Surface Sediment Parameters (1970-2012),Sediment,Ship
62.056,"HLY-02-01,03 Be-7 and Surface Sediment Chlorophyll Data (EXCEL)",Sediment,Seawater Sampling
62.057,"HLY-02-01,03 Be-7 and Surface Sediment Chlorophyll Data (ASCII)",Sediment,Seawater Sampling
62.248,HLY-02-03 Particulate Organic Carbon (POC) and Particulate Nitrogen (PN) in sediments (ASCII),Sediment,Seawater Sampling
62.2480,HLY-02-03 Particulate Organic Carbon (POC) and Particulate Nitrogen (PN) in sediments (Excel),Sediment,Seawater Sampling
62.249,HLY-04-02 Particulate Organic Carbon (POC) and Particulate Nitrogen (PN) in sediments (ASCII),Sediment,Seawater Sampling
62.2490,HLY-04-02 Particulate Organic Carbon (POC) and Particulate Nitrogen (PN) in sediments (Excel),Sediment,Seawater Sampling
62.250,HLY-04-03 Particulate Organic Carbon (POC) and Particulate Nitrogen (PN) in sediments (ASCII),Sediment,Seawater Sampling
62.2500,HLY-04-03 Particulate Organic Carbon (POC) and Particulate Nitrogen (PN) in sediments (Excel),Sediment,Seawater Sampling
62.254,HLY-02-03 Sediment Core Lipid Analysis - Station 18 (ASCII),Sediment,benthic sampling
62.2540,HLY-02-03 Sediment Core Lipid Analysis - Station 18 (Excel),Sediment,benthic sampling
62.255,HLY-02-03 Sediment Core Lipid Analysis - Station 21 (ASCII),Sediment,benthic sampling
62.2550,HLY-02-03 Sediment Core Lipid Analysis - Station 21 (Excel),Sediment,benthic sampling
62.256,HLY-02-03 Sediment Core Lipid Analysis - Station 23 (ASCII),Sediment,benthic sampling
62.2560,HLY-02-03 Sediment Core Lipid Analysis - Station 23 (Excel),Sediment,benthic sampling
62.258,"HLY-04-03 Sedimentary Water Fluxes of O2, TCO2 and Dissolved Silica",Sediment,benthic sampling
46.310,Seward Peninsula Tree Age Data,Seward Peninsula,Analysis
46.311,Seward Peninsula Tree Establishment  Data,Seward Peninsula,Analysis
46.312,Seward Peninsula Tree Ring  Data,Seward Peninsula,Analysis
46.313,Seward Peninsula Tree Establishment  Metadata,Seward Peninsula,Analysis
46.314,Seward Peninsula Tree Ring  Metadata,Seward Peninsula,Analysis
46.641,Digital Elevation Model (DEM) Data for the Seward Peninsula,Seward Peninsula,
46.722,"Vegetation Studies: Seward Peninsula, Alaska",Seward Peninsula,
46.767,Vegetation Studies: Seward Peninsula 2000 (PDF),Seward Peninsula,Vegetation Sampling
46.797,Tree Growth Plots from Fox River Sites,Seward Peninsula,
46.798,Tree Growth Plots from Bear Creek Sites,Seward Peninsula,
46.799,Tree Data: Aged Structure Plots from 2 Bear Creek Sites,Seward Peninsula,
46.801,Tree Growth Plots from Dry Mystery Creek Sites,Seward Peninsula,
46.802,Tree Data: Aged Structure Plots from Fox River Sites,Seward Peninsula,
46.803,Tree Growth Plots from Grasshopper Hill Sites,Seward Peninsula,
46.821,Clyde's Gulch Stream Discharge Data (Excel),Seward Peninsula,
46.8210,Clyde's Gulch Stream Discharge Data (ASCII),Seward Peninsula,
46.822,Guy Rowe Stream Discharge Data (Excel),Seward Peninsula,
46.8220,Guy Rowe Stream Discharge Data (ASCII),Seward Peninsula,
46.823,Mauze Gulch Stream Discharge Data (Excel),Seward Peninsula,
46.8230,Mauze Gulch Stream Discharge Data (ASCII),Seward Peninsula,
46.824,Melsing Creek Stream Discharge Data (Excel),Seward Peninsula,
46.8240,Melsing Creek Stream Discharge Data (ASCII),Seward Peninsula,
46.825,Niagra Creek Stream Discharge Data (Excel),Seward Peninsula,
46.8250,Niagra Creek Stream Discharge Data (ASCII),Seward Peninsula,
46.826,Otuk Creek Stream Discharge Data (Excel),Seward Peninsula,
46.8260,Otuk Creek Stream Discharge Data (ASCII),Seward Peninsula,
13.102,"Ice Camp Surface Mesonet NCAR PAM-III, Atlanta site.(GIF)",SHEBA Ice Camp,NCAR PAM Mesonet
13.103,"Ice Camp Surface Mesonet NCAR PAM-III, Baltimore site.(GIF)",SHEBA Ice Camp,NCAR PAM Mesonet
13.104,"Ice Camp Surface Mesonet NCAR PAM-III, Cleveland site.(GIF)",SHEBA Ice Camp,NCAR PAM Mesonet
13.105,"Ice Camp Surface Mesonet NCAR PAM-III, Florida site.(GIF)",SHEBA Ice Camp,NCAR PAM Mesonet
13.106,"Ice Camp Surface Mesonet NCAR PAM-III, site position/drift.(GIF)",SHEBA Ice Camp,NCAR PAM Mesonet
13.107,"Tower, PRELIMINARY 10m SPO surface met data. (ASCII)",SHEBA Ice Camp,Surface Energy Budget
13.108,"Tower, PRELIMINARY 10m SPO surface met data plots(station1). (GIF)",SHEBA Ice Camp,Surface Energy Budget
13.109,"Tower, PRELIMINARY 10m SPO surface met data plots(station2). (GIF)",SHEBA Ice Camp,Surface Energy Budget
13.112,Ice Camp Surface Ship Weather Reports (ASCII),SHEBA Ice Camp,GTS Surface Platforms
13.121,ASFG PAM Surface Temperatures,SHEBA Ice Camp,NCAR PAM Mesonet
13.518,Ice Camp Summer Leads Data(Final)(ASCII),SHEBA Ice Camp,CTD ocean cast
13.519,Ice Camp Summer Leads Albedo Data(PRELIMINARY)(ASCII),SHEBA Ice Camp,
13.521,Ice Camp Summer Leads Inherent Optical Properties (ASCII),SHEBA Ice Camp,CTD ocean cast
13.522,Ice Camp Summer Leads Profile SBE-19 (ASCII),SHEBA Ice Camp,CTD ocean cast
13.523,Ice Camp Summer Leads Profile SBE-25 (ASCII),SHEBA Ice Camp,CTD ocean cast
13.526,Ice Camp Sea Ice Biology (ASCII),SHEBA Ice Camp,Ice Thickness
13.722,"Ice Camp Surface Mesonet NCAR PAM-III, Atlanta site.(ASCII)",SHEBA Ice Camp,NCAR PAM Mesonet
13.723,"Ice Camp Surface Mesonet NCAR PAM-III, Baltimore site.(ASCII)",SHEBA Ice Camp,NCAR PAM Mesonet
13.724,"Ice Camp Surface Mesonet NCAR PAM-III, Cleveland site.(ASCII)",SHEBA Ice Camp,NCAR PAM Mesonet
13.725,"Ice Camp Surface Mesonet NCAR PAM-III, Florida site.(ASCII)",SHEBA Ice Camp,NCAR PAM Mesonet
13.734,"Ice Camp Surface Mesonet NCAR PAM-III, Seattle site.(GIF)",SHEBA Ice Camp,NCAR PAM Mesonet
13.736,"Ice Camp Surface Mesonet NCAR PAM-III, Maui site.(GIF)",SHEBA Ice Camp,NCAR PAM Mesonet
13.737,"Ice Camp Surface Mesonet NCAR PAM-III, Maui site.(ASCII)",SHEBA Ice Camp,NCAR PAM Mesonet
13.738,"Ice Camp Surface Mesonet NCAR PAM-III, Seattle site.(ASCII)",SHEBA Ice Camp,NCAR PAM Mesonet
13.742,Ice Camp Ocean Turbulence Mast Data,SHEBA Ice Camp,
13.744,Ice Camp Oceanographic Be-7 Measurements,SHEBA Ice Camp,
13.802,Surface Measurements of Freezing Leads,SHEBA Ice Camp,
13.821,Soot Content of Snow and Ice,SHEBA Ice Camp,
13.822,Ice Stress,SHEBA Ice Camp,
13.823,Ice Mass Balance,SHEBA Ice Camp,
13.824,Snow and Ice Temperature Profiles,SHEBA Ice Camp,
13.825,Spectral Albedo,SHEBA Ice Camp,
13.826,Wavelength-integrated Albedos,SHEBA Ice Camp,
13.827,Spectral Light Transmittance,SHEBA Ice Camp,
13.828,Snow Cover Measurements,SHEBA Ice Camp,
13.829,SHEBA Snow and Ice Studies CD,SHEBA Ice Camp,
13.834,SHEBA Composite Data Observations,SHEBA Ice Camp,Ship
13.838,Ice Camp Surface Mesonet NCAR PAM-III 1 hour (FINAL) ,SHEBA Ice Camp,NCAR PAM Mesonet
13.839,Ice Camp Surface Mesonet NCAR PAM-III 5 minute (FINAL),SHEBA Ice Camp,NCAR PAM Mesonet
13.101,"Tower, 20m flux multi-level msmts (PRELIMINARY)",SHEBA Tower,Surface Energy Budget
13.114,"Tower, 5-level hourly measurements plus radiometer and surface data at Met City (ASFG)",SHEBA Tower,20m SHEBA Flux tower
13.115,"Tower, Interpolated hourly measurements to 2.5 and 10m at Met City (ASFG)",SHEBA Tower,20m SHEBA Flux tower
13.116,"Tower, 5-level Daily Average measurements plus radiometer and surface data at Met City (ASFG)",SHEBA Tower,20m SHEBA Flux tower
13.117,"Tower, Interpolated Daily Average measurements to 2.5 m at Met City (ASFG)",SHEBA Tower,20m SHEBA Flux tower
13.818,Integrated observational dataset for model validation,SHEBA Tower,
100.009,"GTS LDM Ship and Buoy Observations (Global, GEMPAK)",Ship Based,
102.001,HLY-07-01 Aloftcon Camera Images,Ship Based,Ship
102.002,HLY-07-01 Fantail Camera Images,Ship Based,Ship
102.004, HLY-07-01 Raw Seabeam Data,Ship Based,Ship
102.005, HLY-07-01 Forward Thermosalinograph Data,Ship Based,Ship
102.006,HLY-07-01 Raw 75 KHz ADCP Data,Ship Based,Ship
102.009,HLY-07-01 SCS Underway Sensor Data,Ship Based,Ship
102.010,HLY-07-01 Raw Knudsen 320B/R Depth Sounder Data,Ship Based,Ship
102.011,HLY-07-01 POSMV and Navigation Data,Ship Based,Ship
102.012,HLY-07-01 SCS One Minute Data,Ship Based,Ship
102.013,HLY-07-01 LDEO One Minute Averaged Data,Ship Based,Ship
102.015,HLY-07-01 EK60 Acoustic Backscatter Data,Ship Based,Ship
102.016,HLY-07-01 CTD and Nutrient Data,Ship Based,CTD ocean cast
102.017, USCGC Healy HLY-07-01 Ship Log - Weather Information,Ship Based,Ship
102.018,USCGC Healy HLY-07-01 Ship Log - Navigation Information,Ship Based,Ship
102.019,HLY-07-01 Nitrogen Productivity and Supply,Ship Based,Seawater Sampling
102.020,HLY-07-01 Iron Data,Ship Based,Ship
102.021,HLY-08-02 Aloftcon Camera Images,Ship Based,Ship
102.022,HLY-08-02 Fantail Camera Images,Ship Based,Ship
102.023,HLY-08-02 Raw Seabeam Data,Ship Based,Ship
102.026,USCGC Healy HLY-08-03 Ship Log - Weather Information,Ship Based,Ship
102.027,USCGC Healy HLY-08-03 Ship Log - Navigation Information,Ship Based,Ship
102.028,HLY-08-01 SCS Underway Sensor Data,Ship Based,Ship
102.029,USCGC Healy HLY-08-01 Ship Log - Weather Information,Ship Based,Ship
102.030,USCGC Healy HLY-08-01 Ship Log - Navigation Information,Ship Based,Ship
102.031,HLY-08-02 Raw Knudsen 320B/R Depth Sounder Data,Ship Based,Ship
102.033,USCGC Healy HLY-08-02 Ship Log - Weather Information,Ship Based,Ship
102.034,USCGC Healy HLY-08-02 Ship Log - Navigation Information,Ship Based,Ship
102.035,HLY-08-01 Aloftcon Camera Images,Ship Based,Ship
102.036,HLY-08-01 Fantail Camera Images,Ship Based,Ship
102.037,HLY-08-01 Raw Seabeam Data,Ship Based,Ship
102.038,HLY-08-01 Raw Knudsen 320B/R Depth Sounder Data,Ship Based,Ship
102.039,HLY-08-01 Raw 75 KHz ADCP Data,Ship Based,Ship
102.040,HLY-08-01 LDEO One Minute Averaged Data,Ship Based,Ship
102.041,HLY-08-01 POSMV and Navigation Data,Ship Based,Ship
102.044,HLY-08-02 LDEO One Minute Averaged Data,Ship Based,Ship
102.045,HLY-08-02 POSMV and Navigation Data,Ship Based,Ship
102.046,HLY-08-02 Raw 75 KHz ADCP Data,Ship Based,Ship
102.047,"HLY-08-01 Calibration, Underway, Bottle (Chlorophyll, Nutrient, CTD) and Outreach Data",Ship Based,Ship
102.048,USCGC Healy HLY-08-03 Ship Log - Science Events Information,Ship Based,Ship
102.049,HLY-08-02 SCS Underway Sensor Data,Ship Based,Ship
102.056,HLY-08-01 Elog Event Data,Ship Based,Ship
102.057,HLY-08-02 Elog Event Data,Ship Based,Ship
102.058,HLY-08-02 CTD and Nutrient Data,Ship Based,CTD ocean cast
102.059,HLY-08-03 CTD and Nutrient Data,Ship Based,CTD ocean cast
102.067,HLY-08-03 Raw Knudsen 320B/R Depth Sounder Data,Ship Based,Ship
102.068,HLY-08-03 Aloftcon Camera Images,Ship Based,Ship
102.069,HLY-08-03 Fantail Camera Images,Ship Based,Ship
102.070,HLY-08-03 Raw Seabeam Data,Ship Based,Ship
102.071,HLY-08-03 SCS Underway Sensor Data,Ship Based,Ship
102.072,HLY-08-03 Raw 150 KHz ADCP Data,Ship Based,Ship
102.073,HLY-08-03 LDEO One Minute Averaged Data,Ship Based,Ship
102.074,HLY-08-03 POSMV and Navigation Data,Ship Based,Ship
102.077,HLY-08-03 Elog Event Data,Ship Based,Ship
102.078,HLY-07-01 Nitrate Isotope Data,Ship Based,Ship
102.079,HLY-07-01 Chlorophyll Concentrations on the Eastern Bering Sea Shelf,Ship Based,CTD ocean cast
102.080,HLY-07-01 and HLY-07-02 Observations of Marine Mammals of Beringia,Ship Based,Ship
102.081,HLY-08-01 and HLY-08-02 Observations of Marine Mammals of Beringia,Ship Based,Ship
102.082,HLY-06-01 Observations of Marine Mammals of Beringia,Ship Based,Ship
102.084,HLY-09-01 Raw Knudsen 320B/R Depth Sounder Data,Ship Based,Ship
102.085,HLY-09-01 Raw 75 KHz ADCP Data,Ship Based,Ship
102.092,HLY-09-01 Aloftcon Camera Images,Ship Based,Ship
102.093,HLY-09-01 Fantail Camera Images,Ship Based,Ship
102.094,HLY-09-01 LDEO One Minute Averaged Data,Ship Based,Ship
102.095,HLY0601 Master Station,Ship Based,Ship
102.096,HLY0601 Benthic Summary,Ship Based,Ship
102.097,HLY0702 Master Station,Ship Based,Ship
102.098,USCGC Healy HLY-09-01 Ship Log - Navigation Information,Ship Based,Ship
102.099,USCGC Healy HLY-09-01 Ship Log - Weather Information,Ship Based,Ship
102.100,USCGC Healy HLY-09-01 Ship Log - Science Events Information,Ship Based,Ship
102.101,HLY-09-01 Raw Seabeam Data,Ship Based,Ship
102.102,HLY-09-01 SCS Underway Sensor Data,Ship Based,Ship
102.103,HLY-09-01 POSMV and Navigation Data,Ship Based,Ship
102.104,HLY-09-01 Elog Event Data,Ship Based,Ship
102.105,HLY-09-01 XBT Data,Ship Based,Ship
102.106,HLY-09-02 LDEO One Minute Averaged Data,Ship Based,Ship
102.107,HLY-09-02 Aloftcon Camera Images,Ship Based,Ship
102.108,HLY-09-02 Fantail Camera Images,Ship Based,Ship
102.109,USCGC Healy HLY-09-02 Ship Log - Navigation Information,Ship Based,Ship
102.110,USCGC Healy HLY-09-02 Ship Log - Weather Information,Ship Based,Ship
102.111,USCGC Healy HLY-09-02 Ship Log - Science Events Information,Ship Based,Ship
102.112,HLY-09-02 SCS Underway Sensor Data,Ship Based,Ship
102.115,HLY-09-02 Raw 75 KHz ADCP Data,Ship Based,Ship
102.116,HLY-09-02 Raw 150 KHz ADCP Data,Ship Based,Ship
102.119,HLY-09-02 Elog Event Data,Ship Based,Ship
102.120,HLY-09-02 Raw Knudsen 320B/R Depth Sounder Data,Ship Based,Ship
102.121,HLY-09-02 POSMV and Navigation Data,Ship Based,Ship
102.124,HLY-09-02 Raw Seabeam Data,Ship Based,Ship
102.128,HLY-07-02 LDEO One Minute Averaged Data,Ship Based,Ship
102.129,KN195-10 Raw Knudsen 320B/R Depth Sounder Data,Ship Based,Ship
102.130,KN195-10 Gravimeter Data,Ship Based,Ship
102.131,KN195-10 Underway Sensor Data,Ship Based,Ship
102.132,KN195-10 Ship Track Data,Ship Based,Ship
102.133,KN195-10 Raw Seabeam Data,Ship Based,Ship
102.135,KN195-10 Raw ADCP Data,Ship Based,Ship
102.137,Zooplankton Distribution in the Eastern Bering Sea Shelf (Excel),Ship Based,Ship
102.138,Zooplankton Distribution in the Eastern Bering Sea Shelf (ASCII),Ship Based,
102.142,HLY-09-02 CTD and Nutrient Data,Ship Based,CTD ocean cast
102.147,HLY-06-01 Raw Knudsen 320B/R Depth Sounder Data,Ship Based,Ship
102.148,HLY-06-01 Raw Seabeam Data,Ship Based,Ship
102.149,HLY-06-01 POSMV and Navigation Data,Ship Based,Ship
102.150,HLY-06-01 Aloftcon Camera Images,Ship Based,Ship
102.151,HLY-06-01 SCS Underway Sensor Data,Ship Based,Ship
102.152,USCGC Healy HLY-06-01 Ship Log - Navigation Information [US Coast Guard],Ship Based,Ship
102.153,USCGC Healy HLY-06-01 Ship Log - Weather Information,Ship Based,Ship
102.168,PSEA-10-01 Raw Knudsen 320B/R Depth Sounder Data,Ship Based,Ship
102.169,PSEA-10-01 SCS Underway Sensor Data,Ship Based,Ship
102.170,PSEA-10-01 Elog Event Data,Ship Based,Ship
102.171,USCGC Polar Sea PSEA-10-01 Ship Log - Weather Information,Ship Based,Ship
102.174,PSEA-10-01 One Minute Averaged Data,Ship Based,Ship
102.184,"TN249-10, TN250-10 Chlorophyll and Primary Production 2010",Ship Based,Ship
102.185,TN249 Raw ADCP Data,Ship Based,Ship
102.186,TN249 DAS/IMET Data,Ship Based,Ship
102.187,TN249 Bridge Logs,Ship Based,Ship
102.188,TN249 Navigation Data,Ship Based,Ship
102.189,TN249 Sound Velocity Data,Ship Based,Ship
102.190,TN249 Multibeam Data,Ship Based,Ship
102.191,TN250 Raw ADCP Data,Ship Based,Ship
102.192,TN250 DAS/IMET Data,Ship Based,Ship
102.193,TN250 Multibeam Data,Ship Based,Ship
102.195,Polar Sea 10-01 CTD and Nutrient Data,Ship Based,CTD ocean cast
102.197,TN250-10 CTD and Nutrient Data,Ship Based,CTD ocean cast
102.199,KN195-10 PAR Data,Ship Based,Ship
102.200,HLY-06-01 Raw 75 KHz ADCP Data,Ship Based,Ship
102.201,HLY-06-01 Raw 150 KHz ADCP Data,Ship Based,Ship
102.202,HLY-06-01 Elog Event Data,Ship Based,Ship
102.204,HLY-09-02 Sensor Calibration Data,Ship Based,Ship
102.205,HLY-06-01 Sensor Calibration Data,Ship Based,Ship
102.206,HLY-07-01 Sensor Calibration Data,Ship Based,Ship
102.207,HLY-07-02 Sensor Calibration Data,Ship Based,Ship
102.208,HLY-08-01 Sensor Calibration Data,Ship Based,Ship
102.209,HLY-08-02 Sensor Calibration Data,Ship Based,Ship
102.210,HLY-08-03 Sensor Calibration Data,Ship Based,Ship
102.211,HLY-09-01 Sensor Calibration Data,Ship Based,Ship
102.212,USCGC Healy HLY-07-02 Ship Log - Navigation Information,Ship Based,Ship
102.213,USCGC Healy HLY-07-02 Ship Log - Weather Information,Ship Based,Ship
102.214,HLY-07-02 POSMV and Navigation Data,Ship Based,Ship
102.215,HLY-07-02 SCS Underway Sensor Data,Ship Based,Ship
102.216,HLY-08-02 Turbidity/Transmissometer Data,Ship Based,Ship
102.217,HLY-06-01 Forward Thermosalinograph Data,Ship Based,Ship
102.218,HLY-06-01 Aft Thermosalinograph Data,Ship Based,Ship
102.219,HLY-06-01 XBT Data,Ship Based,Ship
102.220,HLY-07-02 Elog Event Data,Ship Based,Ship
102.221,HLY-07-02 Forward Thermosalinograph Data,Ship Based,Ship
102.222,HLY-09-01 Environmental Sensors Data,Ship Based,Ship
102.223,HLY-09-02 Environmental Sensors Data,Ship Based,Ship
102.227,HLY-09-02 XBT Data,Ship Based,Ship
102.228,TN250 Sound Velocity Data,Ship Based,Ship
102.229,HLY-07-01 Elog Event Data,Ship Based,Ship
102.238,KN195-10 Processed Seabeam Data,Ship Based,Ship
102.240,Mesozooplankton population and biomass in the eastern Bering Sea - MOCNESS data - Preliminary,Ship Based,Ship
102.241,Mesozooplankton population and biomass in the eastern Bering Sea - CalVET data - Preliminary,Ship Based,Ship
102.242,Sediment pore-water dissolved oxygen,Ship Based,Ship
102.262,Particulate Nutrient Concentrations,Ship Based,Ship
102.263,Sediment Trap Pigment and Biogenic Silica Fluxes,Ship Based,
102.269,HLY-08-02 Particulate Organic Matter (POM) Isotopes,Ship Based,Ship
102.279,PROBES Meso-Zooplankton from 1980 and 1981,Ship Based,Ship
102.282,Zooplankton Abundance and Biomass Retrospective,Ship Based,Ship
106.215,"North Pole Environmental Observatory (NPEO) Nutrient, Chlorophyll, and Hydrographic Profiles",Ship Based,CTD ocean cast
106.268,Historical Sea Temperature Time Series from the Atlantic Arctic,Ship Based,Ice Temperature
106.371,Circumpolar Flaw Lead (CFL) Photosynthesis-Irradiance Experiments,Ship Based,Ship
106.385,"Time depth recorder (TDR) data from little auks, Hornsund Fjord, Spitsbergen",Ship Based,
106.386,MALINA 2009 Dissolved Organic Matter Concentration (DOC) and Compositions,Ship Based,Ship
